Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,MAP_PIN,CAMA_PIN_L,CAMA_LOT,MAP_TAXMAP,MAP_DBLCIR,MAP_BLOCK,MAP_LOT,COGO,ZONING,GPIN,MZONE,MLUSE,MCLASS,MIMPRV,MTOTLD,MTOTPR,MSELLP,MTUTIL,MBASA,MTOTA,MASSLU,MCAYR,DATA_YEAR,Area_ACRE,UNIQ_ID,MAP_PIN_12,CAMA_PIN_2,CAMA_LOT_2,MAP_TAXM_2,MAP_DBLC_2,MAP_BLOCK1,MAP_LOT_12,COGO_12,ZONING_12,GPIN_12,MZONE_12,MLUSE_12,MCLASS_12,MIMPRV_12,MTOTLD_12,MTOTPR_12,MSELLP_12,MTUTIL_12,MBASA_12,MTOTA_12,MASSLU_12,MCAYR_12,DATA_YEAR1,Area_ACRE1,UNIQ_ID_12
0,7785,1,63,35-57SB,035-57SB,57SB,35,,,57SB,YES,A-10,6711-33-7766,,2,,3000,59000,62000,176950,0,0,0,0,0,2018,4.99723,201807785,35-57S,035-57S,57S,35,,,57S,NO,A-10,6711-33-5801,,,,0,0,0,0,0,0,0,0,0,2017,11.0473,201707724
0,8429,1,64,37-23C,037-23C,23C,37,,,23C,YES,A-10,6731-97-6531,,2,,0,59300,59300,76000,0,0,0,0,2018,2018,10.784,201808429,37-23C,037-23C,23C,37,,,23C,NO,A-10,6731-88-7248,,5,,0,275500,275500,675000,0,0,0,0,2016,2017,86.1554,201708368
0,8430,1,65,37-23D,037-23D,23D,37,,,23D,YES,A-10,6731-97-8859,,2,,0,61400,61400,0,0,0,0,0,2016,2018,11.4838,201808430,37-23C,037-23C,23C,37,,,23C,NO,A-10,6731-88-7248,,5,,0,275500,275500,675000,0,0,0,0,2016,2017,86.1554,201708368
0,8431,1,66,37-23E,037-23E,23E,37,,,23E,YES,A-10,6741-08-0218,,2,,0,57000,57000,0,0,0,0,0,0,2018,10.0045,201808431,37-23C,037-23C,23C,37,,,23C,NO,A-10,6731-88-7248,,5,,0,275500,275500,675000,0,0,0,0,2016,2017,86.1554,201708368
0,8433,1,67,37-23G,037-23G,23G,37,,,23G,YES,A-10,6741-08-2790,,2,,0,66200,66200,0,0,0,0,0,0,2018,13.0766,201808433,37-23D,037-23D,23D,37,,,23D,NO,A-10,6731-99-2572,,5,,0,291900,291900,675000,0,0,0,0,2016,2017,119.016,201708369
0,8434,1,68,37-23H,037-23H,23H,37,,,23H,YES,A-10,6741-09-4160,,2,,0,63400,63400,0,0,0,0,0,0,2018,12.1463,201808434,37-23D,037-23D,23D,37,,,23D,NO,A-10,6731-99-2572,,5,,0,291900,291900,675000,0,0,0,0,2016,2017,119.016,201708369
0,8715,1,69,38-47-WL,038-47-WL,47-WL,38,,,47-WL,YES,A-10,6741-99-7515,,,,0,0,0,0,0,0,0,0,0,2018,0.2296,201808715,38-47,038-47,47,38,,,47,YES,A-10,6741-99-5603,,2,,15700,20300,36000,10000,0,0,0,0,0,2017,3.42529,201708648
0,8726,1,70,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2018,0.0499588,201808726,38-50B,038-50A,50A,38,,,50B,NO,R-U,6751-19-4269,,2,,0,72000,72000,0,0,0,0,0,2005,2017,54.9021,201708659
0,9346,1,71,38E-3-A-WL,038E-3-A-WL,A-WL,38E,3,,A-WL,YES,R-U,6751-09-0923,,2,,0,2500,2500,0,0,0,0,0,2017,2018,0.228059,201809346,38E-3-A,038E-3-A,A,38E,3,,A,YES,R-U,6751-09-0806,,2,,0,9400,9400,750000,0,0,0,0,2014,2017,1.39855,201709278
0,9522,1,72,39-2A,039-2A,2A,39,,,2A,YES,A-10,6751-37-0904,,2,C,268900,117700,386600,435000,10000,2624,2624,81375,2018,2018,10.6333,201809522,39-2,039-2,2,39,,,2,YES,A-10,6751-28-7169,,5,C,213600,190800,404400,0,10000,2624,2624,69800,2015,2017,22.7884,201709432
0,9524,1,73,39-2C,039-2C,2C,39,,,2C,YES,A-10,6751-28-6569,,2,,0,58100,58100,79950,0,0,0,0,2017,2018,2.07922,201809524,39-2,039-2,2,39,,,2,YES,A-10,6751-28-7169,,5,C,213600,190800,404400,0,10000,2624,2624,69800,2015,2017,22.7884,201709432
0,10036,1,74,4-23C,004-23C,23C,4,,,23C,YES,A-10,6705-82-4724,,5,,0,178600,178600,0,0,0,0,24500,2018,2018,37.4985,201810036,4-23C,004-23C,23C,4,,,23C,NO,A-10,6705-82-3533,,5,,0,269400,269400,0,0,0,0,24500,2011,2017,60.0481,201709967
0,10099,1,75,4-5B,004-5B,5B,4,,,5B,YES,A-10,6705-75-3495,,2,C,130600,50700,181300,96000,10000,1568,1568,59900,2017,2018,2.03701,201810099,4-5B,004-5B,5B,4,,,5B,NO,A-10,6705-75-5593,,2,C,129800,50100,179900,43185,10000,1568,1568,54675,0,2017,22.2547,201710030
0,10183,1,76,40-2,040-2,2,40,,,2,YES,R-C,6761-78-5306,RC,2,C,82000,93500,175500,150000,0,1350,1350,0,2018,2018,2.67433,201810183,40-2,040-2,2,40,,,2,YES,R-C,6761-78-6355,RC,2,C,77400,93500,170900,0,0,1350,1350,0,0,2017,9.77195,201710114
0,10306,1,77,40-4B,040-4B,4B,40,,,4B,YES,R-C,6761-78-6108,RC,4,,0,125000,125000,60000,0,0,0,0,2010,2018,1.00008,201810306,40-2,040-2,2,40,,,2,YES,R-C,6761-78-6355,RC,2,C,77400,93500,170900,0,0,1350,1350,0,0,2017,9.77195,201710114
0,10307,1,78,40-4C,040-4C,4C,40,,,4C,YES,R-C,6761-78-7163,RC,4,,0,125000,125000,60000,0,0,0,0,2010,2018,1.00001,201810307,40-2,040-2,2,40,,,2,YES,R-C,6761-78-6355,RC,2,C,77400,93500,170900,0,0,1350,1350,0,0,2017,9.77195,201710114
0,10423,1,79,40-71B,040-71B,71B,40,,,71B,NO,A-10,6771-54-1512,,2,,0,3400,3400,0,0,0,0,0,0,2018,0.619174,201810423,40-71A,040-71A,71A,40,,,71A,NO,A-10,6771-54-1463,,2,C,165600,67000,232600,0,10000,2214,2214,0,0,2017,2.17977,201710353
0,10429,1,80,40-74A,040-74A,74A,40,,,74A,NO,R-C,6771-55-4058,RC,2,,0,52000,52000,262900,0,0,0,0,2017,2018,5.19704,201810429,40-72,040-72,72,40,,,72,NO,R-C,6771-55-4139,RC,2,C,109200,108400,217600,230000,10000,1516,1516,0,2017,2017,7.37102,201710357
0,10719,1,81,41-4-1B,041-4-1B,1B,41,4,,1B,YES,R-C,6771-74-5626,RC,4,,0,319800,319800,350000,0,0,0,0,2017,2018,2.13168,201810719,41-4-1,041-4-1,1,41,4,,1,YES,R-C,6771-74-3667,RC,4,,7000,706700,713700,800000,0,0,0,0,2006,2017,7.06649,201710648
0,11230,1,82,42-1C,042-1C,1C,42,,,1C,YES,A-10,6781-96-0379,,5,B,293500,350200,643700,300000,10000,1734,2728,0,2018,2018,30.0103,201811230,42-1,042-1,1,42,,,1,YES,A-10,6781-97-4416,,6,,0,900000,900000,559222,0,0,0,90000,2016,2017,199.114,201711128
0,11451,1,83,42-9F,042-9F,9F,42,,,9F,YES,C,6791-02-0020,R/C,4,,0,592800,592800,0,0,0,0,0,2010,2018,19.7569,201811451,42-9F,042-9F,9F,42,,,9F,NO,C,6791-02-1210,R/C,5,,0,1132800,1132800,2000000,0,0,0,0,2010,2017,38.261,201711380
0,13643,1,84,53-17D,053-17D,17D,53,,,17D,NO,A-10,6679-84-7976,,2,,0,47800,47800,5000,0,0,0,0,0,2018,1.12708,201813643,53-17,053-17,17,53,,,17,NO,A-10,6679-84-3852,,2,E,10000,89100,99100,0,10000,1712,1712,0,2016,2017,14.157,201713567
0,14285,1,85,54-3-H,054-3-H,H,54,3,,H,NO,A-10,6790-83-3567,,2,,0,95000,95000,0,0,0,0,4500,2009,2018,6.28477,201814285,54-3-H,054-3-H,H,54,3,,H,NO,A-10,6790-83-3872,,2,,0,95000,95000,0,0,0,0,4500,2009,2017,14.2893,201714213
0,14731,1,86,61-36C,061-36C,36C,61,,,36C,NO,A-10,6688-02-5369,,2,B,259900,67000,326900,332995,10000,1088,2782.2,0,2013,2018,2.00005,201814731,61-36B,061-36B,36B,61,,,36B,NO,A-10,6688-02-4546,,2,C,207900,67000,274900,315000,10000,908,2246,0,2008,2017,3.39745,201714658
0,14934,1,87,8-102B,008-102B,102B,8,,,102B,YES,A-10,6756-60-7472,,2,C,122900,55000,177900,187500,10000,858,1716,0,2012,2018,1.07994,201814934,8-102B,008-102B,102B,8,,,102B,NO,A-10,6756-60-8347,,2,C,121600,55000,176600,187500,10000,858,1716,0,2012,2017,1.47459,201714861
0,14951,1,88,8-111,008-111,111,8,,,111,NO,RR-5,6765-02-6798,,5,,0,199300,199300,0,0,0,0,0,2005,2018,13.6178,201814951,8-111,008-111,111,8,,,111,NO,RR-5,6765-03-6273,,5,C,242700,349900,592600,9000000,10000,2048,2624,0,2005,2017,29.7061,201714879
0,15145,1,89,8-78A1,008-78A1,78A1,8,,,78A1,YES,A-10,6755-75-5019,,2,C,48000,62500,110500,121000,10000,912,912,0,2017,2018,1.9568,201815145,Aug-78,008-78,78,8,,,78,NO,A-10,6755-75-2029,,2,C,48000,85000,133000,0,10000,912,912,0,0,2017,5.62246,201715074
0,15147,1,90,8-78B,008-78B,78B,8,,,78B,YES,A-10,6755-74-0970,,2,,0,1400,1400,121000,0,0,0,0,2017,2018,0.205104,201815147,8-109,008-109,109,8,,,109,NO,A-10,6755-84-6881,,5,,0,292000,292000,0,0,0,0,0,2006,2017,73.6386,201714875
0,3,1,1,11-2A,011-2A,2A,11,,,2A,NO,A-10,6704-21-9887,,5,C,304800,185300,490100,73000,10000,1536,3744,52100,2005,2019,21.3433,201900003,11-2A,011-2A,2A,11,,,2A,NO,A-10,6704-31-2963,,5,C,304800,185300,490100,73000,10000,1536,3744,52100,2005,2018,26.9397,201800004
0,98,1,2,12-40B,012-40B,40B,12,,,40B,YES,A-10,6704-93-4732,,2,,0,40600,40600,0,0,0,0,0,2018,2019,2.01361,201900098,Dec-40,012-40,40,12,,,40,NO,A-10,6704-93-3521,,2,D,26500,105400,131900,0,10000,1139.5,1386,0,2011,2018,13.081,201800097
0,121,1,3,12-44G,012-44G,44G,12,,,44G,YES,A-10,6704-98-7941,,2,C,66500,51000,117500,143000,10000,976,1888,0,2018,2019,2.00368,201900121,Dec-44,012-44,44,12,,,44,NO,A-10,6704-89-7346,,6,C,135300,672800,808100,0,10000,976,1888,100775,2010,2018,140.481,201800114
0,255,1,4,13-1L,013-1L,1L,13,,,1L,YES,A-10,6714-74-0813,,2,,0,40700,40700,0,0,0,0,0,2018,2019,2.13098,201900255,13-1F,013-1F,1F,13,,,1F,NO,A-10,6714-74-7270,,5,C,218900,243400,462300,85624,10000,1352,2540,72050,0,2018,36.6249,201800249
0,383,1,5,14-25C,014-25C,25C,14,,,25C,NO,A-10,6733-09-1689,,2,,0,36000,36000,0,0,0,0,0,2010,2019,2.75956,201900383,14-25C,014-25C,25C,14,,,25C,NO,A-10,6733-09-3503,,2,,0,36000,36000,0,0,0,0,0,2010,2018,9.6055,201800383
0,386,1,6,14-26,014-26,26,14,,,26,NO,A-10,6733-09-1911,,2,,0,42000,42000,0,0,0,0,0,0,2019,2.53758,201900386,14-25C,014-25C,25C,14,,,25C,NO,A-10,6733-09-3503,,2,,0,36000,36000,0,0,0,0,0,2010,2018,9.6055,201800383
0,591,1,7,14-92K,014-92K,92K,14,,,92K,YES,A-10,6733-58-9098,,2,C,89000,42200,131200,0,10000,1106.3,1298.3,0,0,2019,1.44347,201900591,14-92,014-92,92,14,,,92,NO,A-10,6733-68-1124,,5,C,89000,161300,250300,0,10000,1106.3,1298.3,0,0,2018,22.9812,201800583
0,601,1,8,15-1-1,015-1-1,1,15,1,,1,YES,A-10,6743-26-6641,,2,C,90800,50500,141300,0,10000,1809,1809,0,2018,2019,2.00122,201900601,15-1-1,015-1-1,1,15,1,,1,NO,A-10,6743-26-2825,,2,C,90800,112300,203100,0,10000,1809,1809,0,2017,2018,10.9857,201800602
0,1125,1,9,16-70,016-70,70,16,,,70,NO,RR-5,6765-11-2859,,2,,2600,13300,15900,9000000,0,0,0,0,2005,2019,13.4951,201901125,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1222,1,10,16A-5-1,016A-5-1,1,16A,5,,1,YES,RR-5,6753-46-3930,,2,,0,61500,61500,84500,0,0,0,0,2018,2019,2.14701,201901222,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1223,1,11,16A-5-10,016A-5-10,10,16A,5,,10,YES,RR-5,6753-48-5414,,2,,0,162400,162400,0,0,0,0,0,0,2019,5.01693,201901223,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1224,1,12,16A-5-11,016A-5-11,11,16A,5,,11,YES,RR-5,6753-48-5713,,2,,0,176900,176900,0,0,0,0,0,0,2019,6.14075,201901224,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1225,1,13,16A-5-12,016A-5-12,12,16A,5,,12,YES,RR-5,6753-49-6067,,2,,0,102600,102600,0,0,0,0,0,0,2019,6.08946,201901225,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1226,1,14,16A-5-13,016A-5-13,13,16A,5,,13,YES,RR-5,6753-49-9098,,2,,0,82000,82000,0,0,0,0,0,0,2019,4.19193,201901226,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1227,1,15,16A-5-14,016A-5-14,14,16A,5,,14,YES,RR-5,6753-58-0592,,2,,0,60000,60000,0,0,0,0,0,0,2019,2.00432,201901227,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1228,1,16,16A-5-15,016A-5-15,15,16A,5,,15,YES,RR-5,6753-58-0296,,2,,0,62400,62400,0,0,0,0,0,0,2019,2.23495,201901228,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1229,1,17,16A-5-16,016A-5-16,16,16A,5,,16,YES,RR-5,6753-58-1020,,2,,0,64500,64500,0,0,0,0,0,0,2019,2.44883,201901229,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1230,1,18,16A-5-17,016A-5-17,17,16A,5,,17,YES,RR-5,6753-57-1840,,2,,0,66100,66100,0,0,0,0,0,0,2019,2.61125,201901230,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1231,1,19,16A-5-18,016A-5-18,18,16A,5,,18,YES,RR-5,6753-57-1446,,2,,0,69300,69300,0,0,0,0,0,0,2019,2.93304,201901231,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1232,1,20,16A-5-19,016A-5-19,19,16A,5,,19,YES,RR-5,6753-57-1224,,2,,0,80600,80600,0,0,0,0,0,0,2019,4.06282,201901232,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1233,1,21,16A-5-2,016A-5-2,2,16A,5,,2,YES,RR-5,6753-47-4098,,2,,0,60200,60200,191000,0,0,0,0,2018,2019,2.0217,201901233,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1234,1,22,16A-5-20,016A-5-20,20,16A,5,,20,YES,RR-5,6753-47-7092,,2,,0,60000,60000,0,0,0,0,0,0,2019,2.0019,201901234,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1235,1,23,16A-5-21,016A-5-21,21,16A,5,,21,YES,RR-5,6753-46-9982,,2,,0,63800,63800,0,0,0,0,0,0,2019,2.38211,201901235,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1236,1,24,16A-5-22,016A-5-22,22,16A,5,,22,YES,RR-5,6753-56-2861,,2,,0,76500,76500,191000,0,0,0,0,2018,2019,3.64872,201901236,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1237,1,25,16A-5-23,016A-5-23,23,16A,5,,23,YES,RR-5,6753-56-3561,,2,,0,65400,65400,0,0,0,0,0,0,2019,2.53847,201901237,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1238,1,26,16A-5-24,016A-5-24,24,16A,5,,24,YES,RR-5,6753-56-4223,,2,,0,61400,61400,0,0,0,0,0,0,2019,2.14125,201901238,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1239,1,27,16A-5-25,016A-5-25,25,16A,5,,25,YES,RR-5,6753-55-4965,,2,,0,67600,67600,0,0,0,0,0,0,2019,2.76422,201901239,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1240,1,28,16A-5-26,016A-5-26,26,16A,5,,26,YES,RR-5,6753-55-3802,,2,,0,72400,72400,0,0,0,0,0,0,2019,3.23478,201901240,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1241,1,29,16A-5-27,016A-5-27,27,16A,5,,27,YES,RR-5,6753-55-0844,,2,,0,72300,72300,0,0,0,0,0,0,2019,3.23128,201901241,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1242,1,30,16A-5-28,016A-5-28,28,16A,5,,28,YES,RR-5,6753-46-9001,,2,,0,65100,65100,0,0,0,0,0,0,2019,2.50559,201901242,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1243,1,31,16A-5-29,016A-5-29,29,16A,5,,29,YES,RR-5,6753-46-8266,,2,,0,64900,64900,0,0,0,0,0,0,2019,2.48936,201901243,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1244,1,32,16A-5-3,016A-5-3,3,16A,5,,3,YES,RR-5,6753-47-2119,,2,,0,62000,62000,0,0,0,0,0,0,2019,2.19901,201901244,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1245,1,33,16A-5-30,016A-5-30,30,16A,5,,30,YES,RR-5,6753-46-8426,,2,,0,65400,65400,0,0,0,0,0,0,2019,2.53634,201901245,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1246,1,34,16A-5-31,016A-5-31,31,16A,5,,31,YES,RR-5,6753-46-6676,,2,,0,60300,60300,0,0,0,0,0,0,2019,2.03211,201901246,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1247,1,35,16A-5-4,016A-5-4,4,16A,5,,4,YES,RR-5,6753-47-0468,,2,,0,166600,166600,0,0,0,0,0,0,2019,5.62976,201901247,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1248,1,36,16A-5-5,016A-5-5,5,16A,5,,5,YES,RR-5,6753-47-2720,,2,,0,170400,170400,0,0,0,0,0,0,2019,5.95815,201901248,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1250,1,37,16A-5-7,016A-5-7,7,16A,5,,7,YES,RR-5,6753-47-6736,,2,,0,95700,95700,0,0,0,0,0,0,2019,2.56977,201901250,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1251,1,38,16A-5-8,016A-5-8,8,16A,5,,8,YES,RR-5,6753-47-6907,,2,,0,158700,158700,0,0,0,0,0,0,2019,4.86034,201901251,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1252,1,39,16A-5-9,016A-5-9,9,16A,5,,9,YES,RR-5,6753-48-5241,,2,,0,166900,166900,0,0,0,0,0,0,2019,5.55046,201901252,16-52B,016-52B,52B,16,,,52B,NO,RR-5,6753-47-2168,,6,,0,1090000,1090000,2000000,0,0,0,0,2017,2018,108.074,201801096
0,1432,1,40,16C-5-1,016C-5-1,1,16C,5,,1,YES,RR-5,6765-00-6954,,2,,0,95000,95000,0,0,0,0,0,0,2019,3.56718,201901432,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1433,1,41,16C-5-10,016C-5-10,10,16C,5,,10,YES,RR-5,6765-02-2117,,2,,0,93400,93400,0,0,0,0,0,0,2019,3.33462,201901433,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1434,1,42,16C-5-11,016C-5-11,11,16C,5,,11,YES,RR-5,6765-01-2928,,2,,0,99700,99700,0,0,0,0,0,0,2019,3.96994,201901434,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1435,1,43,16C-5-12,016C-5-12,12,16C,5,,12,YES,RR-5,6765-01-0766,,2,,0,116900,116900,0,0,0,0,0,0,2019,5.69285,201901435,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1436,1,44,16C-5-13,016C-5-13,13,16C,5,,13,YES,RR-5,6755-91-9550,,2,,0,121200,121200,0,0,0,0,0,0,2019,6.11779,201901436,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1437,1,45,16C-5-14,016C-5-14,14,16C,5,,14,YES,RR-5,6755-91-8265,,2,,0,128500,128500,0,0,0,0,0,0,2019,6.82367,201901437,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1438,1,46,16C-5-15,016C-5-15,15,16C,5,,15,YES,RR-5,6765-00-1920,,2,,0,83600,83600,0,0,0,0,0,0,2019,2.38691,201901438,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1439,1,47,16C-5-16,016C-5-16,16,16C,5,,16,YES,RR-5,6755-90-8718,,2,,0,94300,94300,0,0,0,0,0,2018,2019,3.43902,201901439,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1441,1,48,16C-5-18,016C-5-18,18,16C,5,,18,YES,RR-5,6755-90-4540,,2,,0,80600,80600,0,0,0,0,0,0,2019,2.06357,201901441,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-90-5678,R-5,5,,0,121100,121100,660080,0,0,0,0,2006,2018,14.3978,201801067
0,1442,1,49,16C-5-19,016C-5-19,19,16C,5,,19,YES,RR-5,6755-90-6323,,2,,0,89300,89300,0,0,0,0,0,0,2019,2.93326,201901442,16-35H,016-35H,35H,16,,,35H,YES,RR-5,6755-90-5678,R-5,5,,0,121100,121100,660080,0,0,0,0,2006,2018,14.3978,201801067
0,1443,1,50,16C-5-2,016C-5-2,2,16C,5,,2,YES,RR-5,6765-01-7145,,2,,0,97200,97200,0,0,0,0,0,0,2019,3.71031,201901443,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1445,1,51,16C-5-4,016C-5-4,4,16C,5,,4,YES,RR-5,6765-01-8641,,2,,0,101200,101200,0,0,0,0,0,0,2019,4.1178,201901445,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1446,1,52,16C-5-5,016C-5-5,5,16C,5,,5,YES,RR-5,6765-01-8961,,2,,0,98700,98700,0,0,0,0,0,0,2019,3.86459,201901446,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1447,1,53,16C-5-6,016C-5-6,6,16C,5,,6,YES,RR-5,6765-02-7187,,2,,0,83300,83300,0,0,0,0,0,0,2019,2.33155,201901447,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1448,1,54,16C-5-7,016C-5-7,7,16C,5,,7,YES,RR-5,6765-02-6484,,2,,0,85100,85100,0,0,0,0,0,0,2019,2.50623,201901448,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1449,1,55,16C-5-8,016C-5-8,8,16C,5,,8,YES,RR-5,6765-02-4568,,2,,0,85300,85300,0,0,0,0,0,0,2019,2.52604,201901449,8-111,008-111,111,8,,,111,NO,RR-5,6765-02-6798,,5,,0,199300,199300,0,0,0,0,0,2005,2018,13.6178,201814951
0,1450,1,56,16C-5-9,016C-5-9,9,16C,5,,9,YES,RR-5,6765-02-1492,,2,,0,93900,93900,0,0,0,0,0,0,2019,3.3849,201901450,16-70,016-70,70,16,,,70,NO,RR-5,6765-01-4468,,5,,2600,303300,305900,9000000,0,0,0,0,2005,2018,67.4917,201801128
0,1567,1,57,17-18D,017-18D,18D,17,,,18D,YES,A-10,6764-66-8760,,2,C,141600,73000,214600,0,10000,1984,1984,0,2004,2019,3.57738,201901567,17-18B,017-18B,18B,17,,,18B,NO,A-10,6764-77-1030,,2,,0,138500,138500,30000,0,0,0,0,0,2018,17.5873,201801518
